Cod_setor,Cod_Grandes Regiões,Nome_Grande_Regiao,Cod_UF,Nome_da_UF,Cod_meso,Nome_da_meso,Cod_micro,Nome_da_micro,Cod_RM,Nome_da_RM,Cod_municipio,Nome_do_municipio,Cod_distrito,Nome_do_distrito,Cod_subdistrito,Nome_do_subdistrito,Cod_bairro,Nome_do_bairro,Situacao_setor,Tipo_setor,V001,V002,V003,V004,V005,V006,V007,V008,V009,V010,V011,V012,X34
230440005080172,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400016,Fátima,1,0,302,881,2.92,2.33,3879.24,14863227.19,4096.26,14805561.84,2296.33,10304399.18,3113.99,11429199.76,NA
230440005080173,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400016,Fátima,1,0,130,472,3.63,3.51,3343.38,21971662.78,5300.48,24490284.97,1673,11130258.02,3244.17,16509275.91,NA
230440005080174,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400016,Fátima,1,0,255,844,3.31,2.29,3967.18,25017812,4112.32,25337533.31,1993.17,12740471.49,2850.41,15781902.3,NA
230440005080175,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400016,Fátima,1,0,187,677,3.62,2.62,3976.72,14239034.65,4154.45,14136471.8,1930.56,7921996.77,2774.09,9045903.26,NA
230440005080176,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400016,Fátima,1,0,164,500,3.05,1.78,3650.06,10347654.6,3862,10128564.16,2147.29,8550415.36,2877.25,9359097.35,NA
230440005080177,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400016,Fátima,1,0,186,607,3.26,2.26,4313.44,14825176.54,4360.33,14781648.32,2113.2,9504895.69,3197.91,10918719.21,NA
230440005080178,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400016,Fátima,1,0,159,468,2.94,2.66,2561.03,6288443.83,2751.38,6231728.52,1422.85,3861791.44,2032.64,4278745.13,NA
230440005080179,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400016,Fátima,1,0,296,730,2.47,2.62,2089.35,8788001.82,2290.55,9174834.11,1472.06,5524475.83,1907.3,6329273.02,NA
230440005080180,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400016,Fátima,1,0,186,633,3.4,1.7,4562.55,13723496.11,4714.63,13462471.08,2036.21,9934072.25,3580.92,11945069.3,NA
230440005080181,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400016,Fátima,1,0,186,532,2.86,2.81,3474.4,13060811.66,3823.89,13038052.33,1840.18,7988397.12,2763.07,9449172.86,NA
230440005080182,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400016,Fátima,1,0,191,637,3.34,1.8,4243.29,24608136.85,4428.79,24863762.01,2190.34,12682300.03,3237.19,15361396.97,NA
230440005080183,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400016,Fátima,1,0,254,896,3.53,2.64,4183.64,15053167.27,4267.65,14996693.07,1899.64,8649729.74,2645.61,10075031.96,NA
230440005080184,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400016,Fátima,1,0,252,878,3.48,3.1,2653.85,7405750.42,2933.21,7365727.72,1504.75,5435959.22,2232.24,6441941.49,NA
230440005080185,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400016,Fátima,1,0,246,780,3.17,3.18,1983.94,6428233.85,2068.01,6527188.01,1153.49,3774310.94,1616.24,4542056.89,NA
230440005080186,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400016,Fátima,1,0,285,969,3.4,2.59,2751.49,8472189.69,2981.65,8494711.63,1505.47,5141736.81,2201.81,5988161.81,NA
230440005080187,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400016,Fátima,1,0,189,563,2.98,2.41,2099.01,4733302.02,2203.96,4738691.34,1231.7,3082459.49,1814.77,3484650.03,NA
230440005080188,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400016,Fátima,1,0,206,625,3.03,1.96,4684.55,15312117.96,4898.57,14961508.82,2529.71,11249424.25,3541.6,12167829.71,NA
230440005080189,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400016,Fátima,1,0,179,609,3.4,1.8,3669.32,13432718.25,3840.98,13401609.1,1881.76,7811365.62,2613.82,8939551.51,NA
230440005080190,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400016,Fátima,1,0,136,444,3.26,5.53,2792.62,7364856.15,3014.25,7280631.93,1477.45,5296029.4,2156.98,6269507.92,NA
230440005080191,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400016,Fátima,1,0,449,1363,3.04,1.83,895.59,3992028.28,3046.36,7050073.7,545.34,3364949.85,2384.49,10351208.39,NA
230440005080192,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400016,Fátima,1,1,177,663,3.75,3.15,539.85,165272.91,624.54,138133.21,347.55,191516.28,600.6,178937.93,NA
230440005080193,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400016,Fátima,1,0,152,501,3.3,1.55,3704.92,6140917.5,3805.05,5924413.9,1785.22,5201071.07,2694.78,5400556.87,NA
230440005080194,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400016,Fátima,1,0,274,926,3.38,1.93,4527.66,10773662.47,4611.82,10585096.86,2282.21,9215170.7,3158.28,9986964.22,NA
230440005080195,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400016,Fátima,1,0,255,805,3.16,1.94,4167.75,12348936.09,4302.74,12167348.29,2270.97,8667968.11,3054.35,9266396.15,NA
230440005080196,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400016,Fátima,1,0,205,769,3.75,3.91,1534.27,2889999.2,1664.16,2918656.66,878.2,1599025.83,1288.88,1817936.14,NA
230440005080197,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400016,Fátima,1,0,301,968,3.22,2.64,3781.76,23288372.67,3994.07,23749427.78,1971.06,13304329.05,2893.96,16868900.68,NA
230440005080198,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400016,Fátima,1,0,191,608,3.18,2.5,3604.5,9425302.78,3681.6,9342613.54,1929.25,6729786.63,2629.49,7332650.35,NA
230440005080199,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400016,Fátima,1,0,304,890,2.93,2.56,2315.1,5888161.05,2426.86,5901227.84,1429.72,4215934.01,1892.01,4705239.27,NA
230440005080200,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400019,Jardim América,1,0,257,874,3.4,2.78,1295.25,1647815.08,1369.87,1640496.89,835.12,1402746.41,1182.7,1575813.7,NA
230440005080201,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400019,Jardim América,1,0,237,827,3.49,3.73,1017.89,917748.14,1143.31,887289.26,574.83,557144.03,906.93,577873.94,NA
230440005080202,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400019,Jardim América,1,0,368,1177,3.2,2.39,1286.03,1999464.84,1336.89,2010576.69,776.51,1129998.4,1091.83,1244740.42,NA
230440005080203,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400019,Jardim América,1,0,231,790,3.42,2.71,1166.34,1456535.02,1208.18,1458242.38,684.51,976676.36,991.55,1110599.44,NA
230440005080204,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400019,Jardim América,1,0,226,785,3.47,1.99,942.13,1115338.92,990.33,1124710.09,575.26,806374.85,870.21,963484.12,NA
230440005080205,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400019,Jardim América,1,0,227,762,3.36,2.82,1184.67,4700709.75,1216.84,4789595.78,694.32,2625662.75,1036.19,3566283.09,NA
230440005080206,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400019,Jardim América,1,0,112,353,3.15,3.1,1137.23,824488.61,1248.73,765518.1,720.25,708566.26,1034.12,692693.25,NA
230440005080207,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400019,Jardim América,1,0,300,985,3.28,3.3,1364.63,2098667.62,1436.45,2105979.66,803.86,1245289.81,1164.66,1384243.72,NA
230440005080208,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400019,Jardim América,1,0,262,908,3.47,2.92,1691.39,4814256.38,1751.55,4880388.68,870.86,2405793.71,1318.69,3053615.54,NA
230440005080209,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400019,Jardim América,1,1,214,704,3.29,2.53,1414.58,1557815.42,1491.23,1527775.07,858.2,1215923.24,1213.71,1288293.5,NA
230440005080210,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400019,Jardim América,1,1,239,796,3.33,2.2,973.01,1373042.36,1066.74,1405470.22,560.64,749234.61,935.71,899867.99,NA
230440005080211,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400019,Jardim América,1,1,221,762,3.45,2.11,1928.08,9495674.8,2038.78,9816718.09,1147.73,8862042.66,1752.34,12479029.51,NA
230440005080212,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400019,Jardim América,1,0,273,935,3.42,3.23,1192.1,2883952.74,1328.34,3033182.62,714.17,1509855.2,1110.17,1908189.18,NA
230440005080213,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400019,Jardim América,1,1,164,593,3.62,5,662.92,565960.25,734.59,574557.44,400.29,289077.19,623.79,311134.21,NA
230440005080214,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400019,Jardim América,1,1,293,990,3.38,3.08,785.4,1029317.99,987.65,1094909.33,443.59,557556.46,860.38,723204.9,NA
230440005080215,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400013,Damas,1,0,147,465,3.16,2.51,1830.26,4057586.54,1978.29,4093177.39,994.96,2318354.87,1455.72,2722582.78,NA
230440005080216,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400013,Damas,1,0,148,513,3.47,2.06,1056.69,933374.68,1231.42,872066.23,644.19,740111.03,1089.98,766475.73,NA
230440005080217,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400013,Damas,1,0,227,736,3.24,2.68,971.54,1118123.12,1035.39,1125532.47,572.04,753338.43,877.12,887830.64,NA
230440005080218,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400013,Damas,1,0,228,662,2.9,3.05,1235.84,3306333.24,1548.19,3660360.11,769.63,1730456.32,1171.17,2164132.82,NA
230440005080219,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400013,Damas,1,0,210,645,3.07,2.31,1557.12,1838686.04,1595.1,1822875.48,962.37,1510379.54,1326.09,1599095.93,NA
230440005080220,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400013,Damas,1,0,356,973,2.73,1.8,1877.45,3536594.05,2121.82,3478226.76,1310.65,3067788.35,1794.58,3332461.78,NA
230440005080221,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400013,Damas,1,0,225,609,2.71,2.49,1257.55,1074119.23,1328.39,1040360.82,858.84,901692.58,1153.29,871175.64,NA
230440005080222,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400013,Damas,1,1,42,168,4,3.66,280.83,140229.17,512.83,136956.42,243.46,94940.22,511.99,61684.43,NA
230440005080223,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400013,Damas,1,0,257,770,3,2.04,1620.69,2176906.8,1672.76,2159676.87,939.09,1506185.3,1385.9,1603785.66,NA
230440005080224,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400013,Damas,1,0,352,1087,3.09,2.1,2014.03,4190143.17,2122.57,4185561.62,1238.63,3015823.25,1756.47,3367629.45,NA
230440005080225,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400013,Damas,1,1,105,370,3.52,3.14,729,935782.58,781.07,962222.48,422.19,449719.89,644.72,543756.87,NA
230440005080226,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400013,Damas,1,0,362,1078,2.98,1.84,2578.37,10820177.5,2745.21,11063022.49,1488.27,8184639.22,2144.16,10388540.32,NA
230440005080227,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400013,Damas,1,0,399,1212,3.04,2.35,2290.92,5964258.85,2411.82,5987484.52,1231.97,3390340.48,1791.05,3928297.83,NA
230440005080229,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400034,Rodolfo Teófilo,1,0,240,812,3.38,3.12,1366.92,2417766.8,1464.55,2447603.15,827.54,1517439.58,1236.16,1762105.08,NA
230440005080230,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400034,Rodolfo Teófilo,1,0,451,1425,3.16,2.76,1320.3,4448117.85,1391.25,4588771.07,783.4,2479327.7,1188.14,3280360.76,NA
230440005080231,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400034,Rodolfo Teófilo,1,0,243,818,3.37,2.66,1686.7,3340462.11,1774.32,3358603.09,944.53,1964364.29,1339.62,2257337.45,NA
230440005080232,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400034,Rodolfo Teófilo,1,1,98,351,3.58,3.21,1130.97,1849752.92,1335.36,1911856.58,720.08,975648.59,1078.35,1075222.63,NA
230440005080233,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400034,Rodolfo Teófilo,1,0,300,1034,3.45,3.61,1566.93,4005378.7,1637.91,4070783.01,876.71,1924871.49,1250.32,2278568.6,NA
230440005080234,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400034,Rodolfo Teófilo,1,0,88,278,3.16,3.28,2269.07,14628863.14,2405.76,15188011.43,1187.81,6550793.4,1802.2,8845071.8,NA
230440005080235,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400034,Rodolfo Teófilo,1,0,229,791,3.45,3.55,1142.52,1790293.21,1308.19,1833378.57,669.7,1152429.47,1073.93,1414511.41,NA
230440005080236,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400034,Rodolfo Teófilo,1,0,310,999,3.22,2.67,1106.51,1392584.87,1238.33,1395259.11,775.31,1019596.89,1075.24,1091644.26,NA
230440005080237,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400034,Rodolfo Teófilo,1,0,299,1009,3.37,2.66,1269,1811811.6,1350.29,1818130.04,791.74,1325955.15,1156.17,1515245.07,NA
230440005080238,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400034,Rodolfo Teófilo,1,0,126,407,3.23,2.72,828.29,584614.88,923.58,563679.16,608.12,703902.31,941.01,776283.36,NA
230440005080239,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400034,Rodolfo Teófilo,1,0,93,326,3.51,3.27,1687.77,6365515.74,1962.04,6868079.2,861.2,2609680.82,1309.74,3385458.25,NA
230440005080240,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400034,Rodolfo Teófilo,1,0,222,791,3.56,3.34,1373.59,4517279.11,1473.13,4698866.13,725.58,1904888.44,1106.66,2484844.71,NA
230440005080241,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400034,Rodolfo Teófilo,1,0,351,1221,3.48,3.86,1087.53,1545972.06,1298.37,1572031.57,679.84,1217149.6,1058.27,1494590.83,NA
230440005080242,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400034,Rodolfo Teófilo,1,0,243,773,3.18,3.53,1483.91,3364552.59,1767.6,3507024.12,871.62,1820220.75,1404.06,2185369.7,NA
230440005080243,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400034,Rodolfo Teófilo,1,0,203,727,3.58,3.3,1453.94,3510196.88,1513.58,3564198.6,745.91,1545374.5,1118.02,1901093.22,NA
230440005080244,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400034,Rodolfo Teófilo,1,0,306,1102,3.6,2.92,1266.67,8153607.3,1462.64,9132160.53,749.3,3662012.45,1159.94,5195005.58,NA
230440005080245,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400034,Rodolfo Teófilo,1,0,187,665,3.56,2.85,1306.16,2849186.66,1379.95,2908661.61,690.6,1474243.13,1082.86,1887956.39,NA
230440005080246,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400034,Rodolfo Teófilo,1,0,429,1365,3.18,3.32,1479.43,3999758.94,1767.9,4270425.21,876.87,2275062.42,1407.64,2905859.32,NA
230440005080247,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400034,Rodolfo Teófilo,1,0,251,842,3.35,2.29,2393.98,59822122.96,2524.74,62771967.59,1239.66,21783159.91,1881.81,31878633.55,NA
230440005080248,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400034,Rodolfo Teófilo,1,0,244,845,3.46,2.76,1865.02,3777657.65,1978.54,3783016.14,1122.71,3053110.82,1602.07,3589724.29,NA
230440005080249,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400034,Rodolfo Teófilo,1,0,117,380,3.25,2.6,1002.68,1190654.91,1184.99,1191111.3,667.39,801506.31,987.74,870115.05,NA
230440005080250,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400028,Parque Araxá,1,0,293,1041,3.55,3.23,1785.15,6382997.01,1888.27,6557614.41,1046.06,3267285.08,1464.18,3962071.72,NA
230440005080251,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400028,Parque Araxá,1,0,265,796,3,2.94,1505.34,6462786.21,1602.07,6724149.39,851.18,3030145.92,1227.63,3909864.71,NA
230440005080252,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400028,Parque Araxá,1,0,153,432,2.82,2.16,1031.69,1464144.31,1059.38,1474176.58,656.07,886499.23,915.23,999894.5,NA
230440005080253,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440005,FORTALEZA,23044000508,CENTRO,2304400028,Parque Araxá,1,0,291,1012,3.48,2.84,1365.88,3589020.49,1424.62,3659948.3,833.83,2585998.05,1169.91,3236104.31,NA
