Cod_setor,Cod_Grandes Regiões,Nome_Grande_Regiao,Cod_UF,Nome_da_UF,Cod_meso,Nome_da_meso,Cod_micro,Nome_da_micro,Cod_RM,Nome_da_RM,Cod_municipio,Nome_do_municipio,Cod_distrito,Nome_do_distrito,Cod_subdistrito,Nome_do_subdistrito,Cod_bairro,Nome_do_bairro,Situacao_setor,Tipo_setor,V001,V002,V003,V004,V005,V006,V007,V008,V009,V010,V011,V012,X34
261160605190241,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060519,RPA 02,2611606035,Água Fria,1,0,108,373,3.45,2.66,408.67,115498.02,588.48,59757.39,250.96,97576.08,543.74,51902.06,NA
261160605190242,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060519,RPA 02,2611606035,Água Fria,1,0,211,713,3.38,3.22,661.14,335327.71,742.02,316232.75,396.66,263966.01,656.53,266297.12,NA
261160605190243,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060519,RPA 02,2611606029,Linha do Tiro,1,1,188,677,3.6,3.47,529.5,383878.12,634.05,393446.02,351.97,237360.09,585.6,258160.67,NA
261160605190244,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060519,RPA 02,2611606029,Linha do Tiro,1,1,218,752,3.45,2.73,539.33,213344.03,653.19,183847.01,321.38,157124.53,571.83,136298.6,NA
261160605190245,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060519,RPA 02,2611606030,Beberibe,1,1,145,538,3.71,3.98,608.99,330044.46,717.91,310721.75,371.25,241778.65,655.83,240471.6,NA
261160605190246,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060519,RPA 02,2611606030,Beberibe,1,1,149,519,3.48,2.83,354.61,182587.75,629.01,150897.02,305.88,144300.11,589.44,110784.49,NA
261160605190247,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060519,RPA 02,2611606030,Beberibe,1,1,233,770,3.3,1.96,733.21,436593.52,783.67,427054.27,433.88,305007.85,661.67,314436.65,NA
261160605200001,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606044,Macaxeira,1,0,367,1367,3.72,3.15,613.34,227281.33,716.87,191314.86,344.37,183705.85,643.12,150892.4,NA
261160605200002,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606044,Macaxeira,1,0,501,1780,3.55,2.81,535.96,195891.19,624.45,172921.75,316.64,162206.18,551.98,152848.57,NA
261160605200003,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606044,Macaxeira,1,0,366,1382,3.78,3.31,500.24,223975.41,612.33,205462.94,275.9,143031.94,564.89,129576.62,NA
261160605200004,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606044,Macaxeira,1,0,287,1112,3.87,3.65,427.45,119136.85,555.1,83694.22,249.97,94514.78,491.05,67227.66,NA
261160605200005,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606044,Macaxeira,1,0,431,1462,3.39,2.27,570.42,328325.97,613.1,326720.88,304.17,198077.85,510.45,227153.75,NA
261160605200006,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606044,Macaxeira,1,0,405,1442,3.56,2.94,596.92,186306.88,639.56,172308.73,347.87,165353.55,564.55,145994.89,NA
261160605200007,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606044,Macaxeira,1,0,278,1001,3.6,3.39,686.29,1413849.51,772.42,1525215.93,412.14,1140709.26,691.01,1721019.25,NA
261160605200008,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606044,Macaxeira,1,0,320,1058,3.31,2.28,638.58,515853.94,954.89,469111.67,531.16,426540.24,880.7,399350.43,NA
261160605200009,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606044,Macaxeira,1,0,185,584,3.16,1.23,1926.76,3019348.94,2060.4,2953031.52,1064.13,1936610.17,1642.87,2039358,NA
261160605200010,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606044,Macaxeira,1,0,580,1874,3.23,1.83,1587.41,4315697.29,2192.14,4634879.91,1348.73,10217323.49,2208.24,14835189.05,NA
261160605200011,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606044,Macaxeira,1,0,231,737,3.19,2.01,1354.84,2162788.27,1588.66,2164593.84,760.53,1218788.43,1224,1394650.08,NA
261160605200012,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606044,Macaxeira,1,0,315,1057,3.36,2.68,531.73,162584.31,615.79,136426.67,331.76,153126.25,578.41,124247.98,NA
261160605200013,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606044,Macaxeira,1,0,420,1509,3.59,2.38,444.12,84478.48,502.77,66095.31,275.5,86696.86,451.45,62603.41,NA
261160605200014,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606045,Nova Descoberta,1,0,160,567,3.54,3.12,453.38,161173.93,571.18,135563.5,272.45,118139.89,513.3,98873.25,NA
261160605200015,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606045,Nova Descoberta,1,0,248,886,3.57,3.66,511.85,275493.67,721.25,236950.37,289,203506.04,663.82,218678.04,NA
261160605200016,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606045,Nova Descoberta,1,0,296,1008,3.41,2.7,497.15,267491.67,590.98,262504.89,330.41,202044.37,552.85,215117.27,NA
261160605200017,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606045,Nova Descoberta,1,0,197,643,3.26,2.86,380.61,181471.65,493.3,179598.98,364.25,163308.17,533.98,148733.84,NA
261160605200018,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606045,Nova Descoberta,1,0,198,673,3.4,3.01,485.46,183149.8,612.24,153170.95,301.57,139430.29,573.87,108964.32,NA
261160605200019,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606045,Nova Descoberta,1,0,432,1456,3.37,2.5,501.5,257330.52,591.94,250183.12,320.73,189105.99,541.21,199790.58,NA
261160605200020,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606045,Nova Descoberta,1,0,250,900,3.6,3.6,329.05,149565.55,514.14,138465.34,312.84,122114.15,531.35,91234.92,NA
261160605200021,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606045,Nova Descoberta,1,0,251,770,3.07,2.3,350.06,214505.58,610.18,215181.62,254.21,194347.2,493.2,259383.38,NA
261160605200022,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606045,Nova Descoberta,1,0,185,736,3.98,5.16,508.2,209005.8,618.53,185986.09,297.9,152871.85,523.63,150504.31,NA
261160605200023,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606045,Nova Descoberta,1,0,212,716,3.38,2.33,625.12,182110.28,665.95,166734.16,354.74,170719.49,574.13,150289.5,NA
261160605200024,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606045,Nova Descoberta,1,0,195,678,3.48,3.67,326.18,228936.33,662.56,242294.69,252.14,154694.92,627.6,149388.6,NA
261160605200025,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606045,Nova Descoberta,1,0,220,818,3.72,5.2,626.86,211471.99,686.12,190702.02,374.36,168815.77,583.8,140930.59,NA
261160605200026,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606045,Nova Descoberta,1,0,178,555,3.12,2.68,641.2,341175.45,736.34,321615.81,647.16,2967862.5,874.73,3814767.43,NA
261160605200027,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606045,Nova Descoberta,1,0,242,841,3.48,3.46,440.62,164943.33,573.27,138411.36,268.55,127063.37,506.38,119139.79,NA
261160605200028,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606045,Nova Descoberta,1,0,301,1074,3.57,3.43,394.32,107801.92,496.62,84871.18,287.18,96072.71,485.21,66179.93,NA
261160605200029,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606045,Nova Descoberta,1,0,321,1166,3.63,3.04,249.67,102991,568.4,52945.67,240.33,96091.49,563.52,43058.95,NA
261160605200030,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606045,Nova Descoberta,1,0,393,1291,3.28,2.61,265.1,110214.89,548.34,72462.48,254.62,94303.5,542.28,44754.95,NA
261160605200031,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606045,Nova Descoberta,1,0,266,957,3.6,2.63,433.62,144947.08,554.53,118185.83,239.18,102052.89,493.62,84974.25,NA
261160605200032,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606045,Nova Descoberta,1,0,285,940,3.3,2.7,361.49,91236.34,474.77,65928.78,279.26,102745.94,485,78606.59,NA
261160605200033,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606045,Nova Descoberta,1,0,224,758,3.38,3.24,311.08,157808.53,523.92,154241.48,215.63,106043.07,473.18,110851,NA
261160605200034,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606045,Nova Descoberta,1,0,226,743,3.29,2.56,415.35,151425.94,476.5,144547.43,302.16,124765.59,482.7,112133.61,NA
261160605200035,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606045,Nova Descoberta,1,0,141,511,3.62,4.55,443.98,150130.95,590.58,112773.62,293.6,119545.62,545.62,84504.17,NA
261160605200036,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606045,Nova Descoberta,1,0,337,1202,3.57,3.12,402.2,157278.93,540,136669.88,303.74,132746.22,543.62,107133.32,NA
261160605200037,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606049,Vasco da Gama,1,0,207,734,3.55,2.92,697.34,225067.27,740.26,207058.27,412.37,213769.33,634.49,187919.28,NA
261160605200038,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606049,Vasco da Gama,1,0,193,686,3.55,3.52,425.27,127087.88,503.55,110966.13,283.58,110332.64,490.67,89228.32,NA
261160605200039,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606049,Vasco da Gama,1,0,368,1232,3.35,2.77,541.13,180516.26,580.57,170746.85,347.24,152133.65,480.97,146396,NA
261160605200040,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606049,Vasco da Gama,1,0,226,782,3.46,2.53,518.29,94739.67,579.87,70166.17,298.49,106879.55,517.17,71993.22,NA
261160605200041,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606049,Vasco da Gama,1,0,341,1175,3.45,3.24,368.4,166829.39,548.58,149505.98,312.16,153857.22,559.34,137399.88,NA
261160605200042,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606049,Vasco da Gama,1,0,225,727,3.23,2.94,443.23,170912.19,539.06,156126.69,321,135779.84,487.99,124897.55,NA
261160605200043,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606049,Vasco da Gama,1,0,194,710,3.66,4.2,523.83,219556.99,664.2,184930.28,306.92,167744,611.83,147771.48,NA
261160605200044,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606049,Vasco da Gama,1,0,136,503,3.7,4.7,540.22,159431.77,622.63,132212.66,314.03,142905.53,559.73,117084.19,NA
261160605200045,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606049,Vasco da Gama,1,0,214,753,3.52,3.04,766.83,862845.67,808.38,876075.67,441.88,522221.28,724.69,651823.16,NA
261160605200046,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606049,Vasco da Gama,1,0,198,666,3.36,2.52,677.01,301860.63,728.52,287221.95,396.42,221964.69,601.83,213333.88,NA
261160605200047,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606049,Vasco da Gama,1,0,362,1167,3.22,2.4,1188.83,1893847.73,1320.11,1929789.01,678.73,1056846.6,1064.84,1247191.77,NA
261160605200048,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606049,Vasco da Gama,1,0,254,878,3.46,3.08,703.48,662968.11,834.97,677161.87,421.11,366523.49,699.72,414172.22,NA
261160605200049,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606049,Vasco da Gama,1,0,500,1673,3.35,3.58,985.43,1842011.32,1173.13,1972985.56,625.68,961878.48,982.44,1160058.81,NA
261160605200050,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606049,Vasco da Gama,1,0,265,830,3.13,2.58,856.2,453291.48,929.89,423660.5,507.91,374510.21,825.08,346624.13,NA
261160605200051,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606049,Vasco da Gama,1,0,164,584,3.56,2.68,1113.17,1808313.36,1155.44,1828266.53,580.36,860613.2,891.15,1045063.81,NA
261160605200052,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606049,Vasco da Gama,1,0,387,1280,3.31,2.98,773.88,493528.88,853.25,476374.45,535.95,2592425.79,821.35,3740084.97,NA
261160605200053,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606049,Vasco da Gama,1,0,274,948,3.46,2.38,613.61,205680.52,649.15,194480.4,364.33,172800.43,569.31,153286.03,NA
261160605200054,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606049,Vasco da Gama,1,0,159,550,3.46,2.82,497.19,247374.17,622.47,231598.68,342.51,165520.27,565.38,147155.49,NA
261160605200055,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606049,Vasco da Gama,1,0,344,1181,3.43,2.57,508.95,249689.35,605.81,238490.48,304.18,156486.54,530.11,152945.07,NA
261160605200056,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606049,Vasco da Gama,1,0,248,779,3.14,2.42,546.22,321710.21,635.98,317471.57,349.84,215460.38,574.07,224857.83,NA
261160605200057,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606049,Vasco da Gama,1,0,507,1788,3.53,2.17,495.41,311920.17,569.55,316384.16,297.01,182212.89,500.59,205224.97,NA
261160605200058,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606049,Vasco da Gama,1,0,283,1040,3.67,3.36,475.31,132252.49,567.57,105447.44,270.33,108969.33,504.32,85233.8,NA
261160605200059,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606050,Alto José Bonifácio,1,0,414,1371,3.31,2.93,420.39,246562.68,710.38,210493.34,308.59,178405.65,621.97,164642.96,NA
261160605200060,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606050,Alto José Bonifácio,1,0,427,1396,3.27,3.02,515.77,207659.63,724.46,140275.23,310.56,175010.3,670.5,136439.18,NA
261160605200061,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606050,Alto José Bonifácio,1,0,192,717,3.73,5.55,587.26,311968.18,659.38,302671.4,344.05,223152.65,579.85,239411.88,NA
261160605200062,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606050,Alto José Bonifácio,1,0,218,802,3.68,2.97,473.14,172395.38,560.57,155148.44,301.59,157868.76,529.77,156424.41,NA
261160605200063,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606050,Alto José Bonifácio,1,0,401,1462,3.65,3.44,592.24,701729.54,676.6,744732.59,333.39,317171.29,551.14,404431.02,NA
261160605200064,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606050,Alto José Bonifácio,1,0,282,1006,3.57,4.27,538.06,259637.9,616.8,249022.68,309.11,168753.77,551.89,167303.86,NA
261160605200065,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606050,Alto José Bonifácio,1,0,145,491,3.39,4.17,406.91,278556.5,756.44,253109.47,210.38,158245.56,664.36,198418.35,NA
261160605200066,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606050,Alto José Bonifácio,1,0,231,805,3.48,2.45,473.61,401803.89,754.52,428352.46,226.79,200314.21,645.63,300270.14,NA
261160605200067,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606051,Morro da Conceição,1,0,327,1139,3.48,3.74,628.48,239992.52,691.96,220239.91,385.02,182673.48,603.21,154534.78,NA
261160605200068,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606051,Morro da Conceição,1,0,281,1018,3.62,3.35,502.75,207356.22,639.24,176258.65,298.27,192290.28,609.24,203338.39,NA
261160605200069,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606051,Morro da Conceição,1,0,314,1076,3.43,3.52,576.28,246286.52,646.25,230915.28,338.55,204658.55,610.98,202890.64,NA
261160605200070,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606051,Morro da Conceição,1,0,235,820,3.49,3.09,550.51,297441.24,666.86,282640.9,406.23,381748.9,667.85,453050.94,NA
261160605200071,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606051,Morro da Conceição,1,0,379,1235,3.26,2.53,755.89,487299.2,816.19,476926.97,441.21,317998.3,711.27,320559.78,NA
261160605200072,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606051,Morro da Conceição,1,0,188,695,3.7,2.99,568.65,149200.02,625.18,128569.15,325.69,174830.02,604.85,155776.66,NA
261160605200073,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606051,Morro da Conceição,1,0,349,1177,3.37,3.14,636.85,231672.08,721.63,201235.84,372.44,203674.9,669.74,167082.18,NA
261160605200074,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606051,Morro da Conceição,1,0,171,584,3.42,2.4,537.3,221405.7,616.64,205066.8,324.16,163875.92,553.64,152800.8,NA
261160605200075,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606048,Casa Amarela,1,0,347,1106,3.19,2.37,1227.09,3549811.1,1499.3,3930491.66,862.09,1911130.12,1249.18,2286233.77,NA
261160605200076,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606048,Casa Amarela,1,0,288,958,3.33,2.17,2646.3,10723391.2,2771.4,10884203.55,1377.57,5468457.6,1904.35,6558062.67,NA
261160605200077,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606048,Casa Amarela,1,0,182,610,3.35,2.75,1048.12,877741.72,1149.14,846061.65,648.54,699809.17,1002.95,726855.07,NA
261160605200078,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606048,Casa Amarela,1,0,464,1403,3.02,2.2,2895.4,10086921.42,3742.24,9867434.45,1744.01,6629307.92,2835.97,7684633.73,NA
261160605200079,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606048,Casa Amarela,1,0,373,1165,3.12,2.43,2097.83,6553533.29,2328.84,6737761.87,1191.36,3537775.21,1705.23,4188280.8,NA
261160605200080,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606048,Casa Amarela,1,0,193,656,3.4,2.72,1797.21,4156104.11,1885.11,4193882.64,969,3519563.27,1481.72,4624916.06,NA
261160605200081,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2611606,RECIFE,261160605,RECIFE,26116060520,RPA 03,2611606048,Casa Amarela,1,0,385,1082,2.81,1.64,5039.37,91407184.53,5404.33,96067776.4,2859.02,42638676.15,4039.66,55495447.6,NA
